Id,Timestamp,FirebaseUserId,Latitude,Longitude,prevTimestamp,prevLatitude,prevLongitude,MpH,rollingaverage
25300144,2022-01-26 00:31:52,109409728062644297175,41.78434414739680,-72.51990055939900,2022-01-26 00:31:52,41.78446453688560,-72.51978571338690,121.5117,43.1619
25300145,2022-01-26 00:33:27,109409728062644297175,41.78438291706990,-72.51988464675890,2022-01-26 00:31:52,41.78434414739680,-72.51990055939900,0.1058,43.1715
25300146,2022-01-26 00:56:49,109409728062644297175,41.78442134055750,-72.51982211946300,2022-01-26 00:33:27,41.78438291706990,-72.51988464675890,0.0107,43.1699
25300147,2022-01-26 00:56:54,109409728062644297175,41.78442134055750,-72.51982211946300,2022-01-26 00:56:49,41.78442134055750,-72.51982211946300,0.0000,43.1699
25300148,2022-01-26 00:56:54,109409728062644297175,41.78442634450870,-72.51980807084400,2022-01-26 00:56:54,41.78442134055750,-72.51982211946300,5.4258,42.7120
25300149,2022-01-26 00:56:55,109409728062644297175,41.78444108776420,-72.51984944075250,2022-01-26 00:56:54,41.78442634450870,-72.51980807084400,10.1644,43.6356
25300150,2022-01-26 00:56:56,109409728062644297175,41.78444412113880,-72.51985796195170,2022-01-26 00:56:55,41.78444108776420,-72.51984944075250,2.8206,43.0409
25300151,2022-01-26 00:59:49,109409728062644297175,41.78444412113880,-72.51985796195170,2022-01-26 00:56:56,41.78444412113880,-72.51985796195170,0.0000,12.7822
25300152,2022-01-26 00:59:49,109409728062644297175,41.78442134866740,-72.51982214252080,2022-01-26 00:59:49,41.78444412113880,-72.51985796195170,14.8800,14.1307
25300153,2022-01-26 00:59:54,109409728062644297175,41.78442134866740,-72.51982214252080,2022-01-26 00:59:49,41.78442134866740,-72.51982214252080,0.0000,14.0836
25300154,2022-01-26 01:25:41,109409728062644297175,41.78442133955260,-72.51982211859860,2022-01-26 00:59:54,41.78442134866740,-72.51982214252080,0.0000,14.0836
25300155,2022-01-26 01:26:35,109409728062644297175,41.78444409847620,-72.51985780548690,2022-01-26 01:25:41,41.78442133955260,-72.51982211859860,0.1613,3.0517
25300156,2022-01-26 01:26:36,109409728062644297175,41.78444401513320,-72.51985767245080,2022-01-26 01:26:35,41.78444409847620,-72.51985780548690,0.0633,3.0478
25300157,2022-01-26 01:26:39,109409728062644297175,41.78444401513320,-72.51985767245080,2022-01-26 01:26:36,41.78444401513320,-72.51985767245080,0.0000,3.0469
25300158,2022-01-26 01:26:39,109409728062644297175,41.78444400302670,-72.51985765311700,2022-01-26 01:26:39,41.78444401513320,-72.51985767245080,0.0202,3.0487
25300159,2022-01-26 01:26:39,109409728062644297175,41.78444398431440,-72.51985762323390,2022-01-26 01:26:39,41.78444400302670,-72.51985765311700,278.3686,27.8617
25300160,2022-01-27 01:40:27,109409728062644297175,41.78473264902780,-72.51995846692750,2022-01-26 01:26:39,41.78444398431440,-72.51985762323390,0.0009,26.9377
25300161,2022-01-27 01:40:31,109409728062644297175,41.78455571500030,-72.51993666632270,2022-01-27 01:40:27,41.78473264902780,-72.51995846692750,12.2490,27.7948
25300162,2022-01-29 00:26:52,109409728062644297175,41.78462138841260,-72.51993790082700,2022-01-27 01:40:31,41.78455571500030,-72.51993666632270,0.0001,27.7949
25300163,2022-01-29 00:26:52,109409728062644297175,41.78465601449960,-72.51965474067860,2022-01-29 00:26:52,41.78462138841260,-72.51993790082700,119.0840,37.2679
25300164,2022-01-29 00:48:04,109409728062644297175,41.78446857065150,-72.51976275766520,2022-01-29 00:26:52,41.78465601449960,-72.51965474067860,0.0399,37.2716
25300165,2022-01-29 00:48:38,109409728062644297175,41.78446857065150,-72.51976275766520,2022-01-29 00:48:04,41.78446857065150,-72.51976275766520,0.0000,37.2716
25300166,2022-01-29 00:48:39,109409728062644297175,41.78457118341920,-72.51982270927640,2022-01-29 00:48:38,41.78446857065150,-72.51976275766520,36.5024,40.5753
25300167,2022-01-29 00:48:39,109409728062644297175,41.78466439193430,-72.51983830725030,2022-01-29 00:48:39,41.78457118341920,-72.51982270927640,72.5283,47.1630
